18.5361 3.76 16.184 23.03 28.195 26.93 59.72 40.4 47.3443 0.4622 80.18 35.395 13.274
18.7479 3.69 16.2455 23.21 27.167 27.04 58.94 40.01 49.3914 0.464 81.32 35.075 13.208
18.9704 4.12 16.5435 23.4 26.9685 26.95 61.24 39.94 49.7843 0.4677 80.93 35.24 13.6253
18.9893 4.3 16.466 23.52 27.275 26.84 63.0301 39.99 53.2714 0.4718 80.61 35.5745 14.576
18.7411 4.25 16.229 23.5 26.8755 26.75 61.36 39.69 50.5 0.4773 80.71 35.195 13.866
20.2775 4.28 16.8575 23.33 26.722 26.75 60.87 39.86 49.1528 0.4815 77.87 35.545 13.8573
20.4264 4.05 15.1915 23.0 26.155 26.26 57.71 39.91 46.0114 0.4682 77.61 35.725 13.3233
21.2175 3.96 14.829 23.02 26.149 26.33 56.14 40.87 44.8871 0.4662 78.05 35.465 13.234
21.1547 4.03 15.019 23.16 26.8165 26.48 58.15 40.51 45.6957 0.4673 78.52 35.32 13.7947
21.0747 4.09 15.2065 23.11 26.744 26.69 59.78 40.4 46.0057 0.4617 78.71 35.31 13.8593
21.1243 4.2 15.3945 23.01 26.9265 26.45 61.15 40.0 48.0741 0.4642 78.99 35.56 13.8487
21.1636 4.12 15.4005 22.94 26.6935 26.41 60.46 39.69 48.6643 0.4607 78.99 35.3 14.0607
21.4629 4.09 15.5025 22.955 26.7665 26.17 61.22 39.43 49.1971 0.4657 79.56 35.46 14.4407
21.2289 4.01 14.869 22.72 26.1285 26.2 58.53 39.06 46.5986 0.4562 79.31 34.79 13.8187
21.1547 3.97 14.6355 22.87 25.9 26.37 57.39 39.425 45.7914 0.4569 79.325 34.87 13.4233
20.9997 3.93 14.416 23.018 26.0085 26.34 56.76 39.64 45.9514 0.4625 79.5 34.79 11.906
20.9122 3.87 14.612 23.02 26.331 26.3 57.24 39.54 46.9357 0.4513 79.5 35.145 12.1507
21.1725 3.97 15.143 23.19 26.9215 26.37 59.83 39.97 49.35 0.4645 79.97 35.575 12.3113
21.2057 4.03 15.232 22.86 27.077 26.45 59.83 40.42 49.5914 0.457 80.37 35.58 12.6773
21.2097 3.98 14.881 22.8099 26.7205 26.33 59.23 40.24 50.2686 0.4525 80.41 35.085 12.708
21.0293 3.96 14.7595 24.18 26.456 26.01 57.919 39.6 49.17 0.45 79.78 34.925 12.5727
21.3397 4.02 14.885 24.37 26.415 25.82 58.0199 39.83 49.9828 0.449 79.42 35.47 12.7707
21.5925 4.09 14.8378 24.35 26.9415 26.04 59.21 39.75 52.0714 0.4635 79.81 35.51 13.0727
21.5968 4.05 15.0595 24.12 27.0195 26.04 58.56 39.68 53.0957 0.456 79.86 35.115 13.02
21.6539 4.1 15.2505 24.48 27.485 26.2 60.49 40.35 55.8 0.456 79.67 35.2 13.2967
21.6882 4.01 15.2455 24.38 27.7725 26.15 60.52 40.1 55.9714 0.458 79.56 35.7 13.6587
21.9332 4.02 15.612 24.52 28.19 26.289 61.351 40.12 57.4786 0.4622 79.88 35.99 13.82
22.3439 4.04 15.541 24.71 28.7435 26.71 63.48 40.19 56.9728 0.4705 80.46 36.83 14.104
22.2861 4.0 15.508 24.82 28.5225 26.88 63.51 40.01 57.32 0.4745 80.22 36.635 14.016
22.6922 4.03 15.689 24.68 28.528 26.96 63.83 40.34 59.3143 0.4738 80.19 36.555 14.016
22.6072 4.0 15.6275 24.62 28.5825 27.32 63.3 40.94 59.69 0.475 80.45 36.62 13.8513
22.4518 3.97 15.442 24.78 28.217 27.26 63.08 40.79 60.2943 0.4735 80.48 36.925 13.6467
22.7693 3.94 15.3595 24.675 27.7255 27.66 62.87 40.29 59.6528 0.4715 80.4 37.09 13.6627
23.0293 4.04 15.339 24.5 27.688 27.6 63.34 40.32 60.4586 0.472 79.92 37.335 13.5993
23.1197 4.08 16.1785 24.7 28.2465 27.66 63.186 41.21 61.1928 0.474 79.66 37.36 13.7933
23.0561 4.06 16.4835 24.83 28.3015 28.17 62.5 41.48 61.4471 0.4758 80.38 37.665 13.8781
23.425 4.07 16.375 24.8 28.5365 27.91 62.88 41.27 60.4414 0.4763 79.95 37.59 13.6873
23.5625 4.2 16.6205 25.0 28.415 28.24 65.77 41.11 61.1843 0.4787 79.18 37.3 13.4867
23.465 4.29 16.76 25.04 28.375 27.93 65.781 40.86 61.4286 0.485 79.21 37.4 13.6313
23.0725 4.29 16.2955 24.66 27.975 27.96 64.2901 40.58 60.35 0.488 79.34 36.98 13.568
22.82 4.28 16.3135 24.7 28.0175 29.87 64.5 41.23 61.1014 0.4885 79.11 37.345 13.7613
23.05 4.44 16.381 24.53 27.615 30.01 64.19 41.5 61.4657 0.487 78.65 37.545 14.974
23.02 4.47 16.281 24.5 27.5308 29.95 64.4 41.68 63.3786 0.4902 79.16 37.655 15.4447
23.045 4.4 16.719 24.63 28.033 29.93 65.6 41.65 64.0971 0.4898 79.19 37.78 15.1413
22.965 4.36 16.35 24.71 28.2495 30.09 64.3415 41.51 63.0557 0.4785 79.75 38.615 15.186
22.7275 4.1 16.21 24.83 28.326 30.2 64.5 41.68 62.8828 0.4733 79.86 38.3 15.306
22.7075 4.01 16.362 24.7 28.7145 30.23 65.37 41.99 62.7886 0.4677 79.43 38.365 15.8147
22.57 3.94 16.208 24.53 28.627 30.5 65.72 41.745 62.3371 0.4605 78.78 38.715 15.5
22.59 3.96 16.372 24.72 29.2965 30.88 67.44 42.03 63.4586 0.4652 78.05 39.06 15.7927
22.725 4.03 16.2845 24.65 29.2385 30.78 67.13 41.72 62.8014 0.459 78.77 39.03 15.7067
22.995 4.11 16.2285 24.7 29.2845 30.93 67.6 42.25 63.1543 0.4595 78.99 38.97 15.9373
23.2325 4.19 16.239 24.85 29.2335 30.9 67.29 41.7 62.9428 0.4635 79.2 38.69 16.004
23.38 4.22 16.6195 25.08 29.5745 30.98 68.06 41.87 67.5857 0.4688 79.73 39.04 15.9813
23.37 4.34 16.6425 25.03 29.539 30.98 66.45 41.9 66.6771 0.4671 80.17 39.095 15.295
23.5075 4.24 16.8746 25.19 29.654 31.14 66.29 41.8 67.4786 0.4713 80.99 39.53 15.2833
23.992 4.26 16.6775 25.23 29.538 31.03 65.29 41.99 65.8028 0.4675 80.82 39.345 14.844
23.8375 4.22 16.1905 25.07 28.92 30.79 62.76 41.78 63.5786 0.4637 80.65 39.28 14.6047
23.8475 4.23 16.4985 25.44 29.168 30.89 64.97 41.67 63.2857 0.4778 80.77 39.725 14.8707
23.7587 4.29 16.396 25.44 29.002 31.26 64.8725 41.685 62.65 0.4751 80.43 39.425 14.6307
23.805 4.37 17.31 25.52 29.3325 31.25 66.34 42.09 62.8514 0.4763 79.6 39.3 14.542
24.1125 4.64 17.766 25.44 29.713 31.49 67.9 42.14 64.6543 0.4822 79.52 39.28 15.1133
23.83 4.53 17.722 25.67 29.653 31.71 67.165 42.45 64.1557 0.4843 79.44 39.445 14.6387
23.695 4.66 17.795 25.98 29.531 34.65 67.66 44.08 63.4914 0.4838 79.62 39.365 14.4773
23.2725 4.57 17.6227 25.63 29.041 33.7 66.4099 44.53 62.7657 0.4825 78.11 38.62 14.36
23.6075 3.83 17.933 25.91 30.2555 33.7 68.4199 44.69 63.4528 0.461 79.39 38.97 14.668
23.4847 3.78 17.988 25.85 29.922 34.06 69.4 44.835 64.5643 0.4637 79.67 38.805 14.7027
23.68 3.8 18.042 25.95 30.1785 34.7901 69.27 44.83 61.5843 0.4617 81.53 39.37 14.6387
24.2975 3.76 17.907 25.68 30.2595 34.5 71.29 44.87 61.1286 0.452 81.6 39.57 14.8327
24.2575 3.73 17.9305 25.83 30.1505 34.25 74.98 44.4 60.7686 0.4527 76.172 40.225 14.9027
24.4178 3.76 16.2005 25.97 29.904 34.25 75.19 44.5 60.2657 0.4447 76.1 39.37 14.9047
24.755 3.73 16.0205 25.92 29.951 34.23 74.92 43.97 60.6657 0.443 75.83 39.18 14.988
24.595 3.79 16.0 25.71 29.6975 34.19 73.71 43.885 60.6114 0.4445 75.31 39.325 15.0007
24.5375 3.82 16.1255 25.63 29.772 34.35 74.677 43.5785 62.0514 0.452 76.04 39.45 15.2613
23.9 3.91 15.6495 25.23 28.9775 33.89 72.65 43.16 60.3886 0.4375 73.72 38.84 14.8867
24.0325 3.97 15.353 25.0 28.68 33.745 72.36 42.86 60.7714 0.4423 72.55 38.49 15.5513
23.8975 4.0 15.6825 25.165 29.1135 34.05 73.51 43.37 60.3857 0.4412 73.26 38.765 15.9013
23.78 4.08 15.616 24.97 28.657 32.82 72.69 43.08 60.4071 0.4415 72.75 38.395 15.8993
23.74 4.12 15.6945 24.93 28.7245 32.845 72.47 42.74 61.4714 0.441 72.89 38.565 16.5953
23.62 4.1 15.5725 24.86 28.5905 32.68 73.17 43.23 64.2386 0.4365 72.49 38.355 16.826
23.685 4.12 15.84 25.03 28.897 32.6 73.06 43.2 63.6928 0.475 73.88 38.81 16.542
23.9975 4.14 15.9165 25.23 28.8625 33.02 73.44 43.2 64.5057 0.4725 74.73 38.935 17.288
23.9925 4.08 15.966 25.15 28.606 33.13 72.83 43.52 63.7728 0.4725 74.14 38.91 17.3307
24.31 4.11 16.314 25.2 29.228 34.1 73.77 44.08 64.5043 0.4753 74.5 38.62 17.354
24.375 4.08 16.6605 24.54 29.2325 33.94 74.296 44.27 64.41 0.47 74.76 38.31 17.4253
24.495 4.13 16.6815 24.43 29.1855 34.17 73.63 44.79 65.5843 0.476 74.41 38.455 17.4673
24.79 4.21 16.7265 24.63 29.635 34.41 74.59 45.11 66.5714 0.4825 75.03 38.795 17.3293
25.1325 4.27 16.7565 24.64 29.8555 34.34 75.29 45.33 66.8786 0.4843 75.13 39.06 17.1173
25.1425 4.28 16.789 24.71 29.7705 34.5 74.81 44.95 67.4557 0.4813 76.439 39.015 17.0473
25.145 4.24 16.6455 24.89 29.621 35.15 74.57 45.22 67.4357 0.4768 76.77 38.735 16.956
25.33 4.25 16.5795 24.65 29.627 34.94 74.57 45.15 68.4557 0.477 76.82 38.64 17.1187
25.385 4.18 16.701 24.7 29.5285 34.81 75.02 45.17 68.7043 0.4778 76.59 38.985 17.5033
25.2222 4.19 17.0915 24.81 29.406 34.8 75.9601 45.005 68.48 0.4864 77.01 38.895 17.4493
25.5325 4.16 17.159 24.8 29.15 34.79 74.63 44.87 67.8143 0.4808 76.97 38.96 17.55
25.5625 4.14 17.001 24.85 29.016 34.65 73.855 44.88 67.8871 0.4848 76.34 38.905 17.5907
25.625 4.17 16.952 24.99 29.118 34.92 74.82 45.43 68.2343 0.4862 76.1 38.905 17.98
25.825 4.16 17.119 24.88 29.4315 34.57 76.68 45.09 68.0857 0.4874 75.06 38.74 18.9413
24.735 4.19 16.95 25.04 29.476 34.57 75.83 44.96 68.1986 0.4921 74.89 38.395 18.746
24.53 4.15 17.2975 24.91 29.657 34.905 75.95 45.26 67.5243 0.5008 75.11 38.58 19.0693
24.7425 4.15 17.319 25.0 29.889 35.0 77.26 45.91 67.9543 0.4992 75.81 38.975 18.4927
24.59 4.13 17.117 24.95 30.0815 35.33 77.89 46.47 68.4757 0.4947 75.9 38.835 18.8073
24.4975 4.08 16.4875 24.86 29.5985 34.91 76.67 46.76 68.43 0.4885 75.84 38.56 18.5653
25.25 4.08 16.5665 24.93 29.671 35.02 77.43 46.84 69.1986 0.4902 75.93 38.605 18.74
25.3575 4.08 16.526 25.18 29.5555 35.02 77.92 47.0 68.7943 0.4853 76.11 38.06 18.6873
25.415 3.96 16.5595 25.16 29.245 34.62 77.48 46.695 68.0786 0.478 75.33 37.735 18.6133
25.4075 3.91 16.1945 25.06 29.082 34.54 74.58 46.24 65.3928 0.4715 75.08 37.46 16.924
25.215 3.81 16.388 25.22 29.439 34.93 76.08 46.76 65.2728 0.4784 75.71 37.545 17.3827
25.395 3.82 16.2 25.205 29.6645 34.98 76.43 46.52 64.9328 0.4787 75.83 37.67 17.4253
25.4475 3.88 16.25 25.22 29.8635 35.17 77.0 46.68 65.5728 0.486 76.44 37.865 17.588
25.24 3.81 16.566 25.2 30.27 34.82 77.91 47.52 65.36 0.477 75.53 38.035 17.288
25.265 3.76 16.225 24.97 29.8635 34.71 76.8 47.06 63.2543 0.4723 76.29 37.3 16.6687
25.66 3.69 16.1815 24.7 29.559 34.42 78.29 46.56 63.4143 0.4702 75.83 36.9775 16.694
25.4375 3.7 16.4105 24.98 29.921 34.75 78.535 47.08 64.3657 0.473 76.24 37.66 16.8093
24.4675 3.63 16.0965 24.54 29.2625 34.14 77.22 46.04 63.3557 0.4628 74.81 37.06 16.4633
25.1875 3.6 16.1605 25.0 29.395 34.26 78.79 46.41 64.1071 0.4636 75.06 37.585 16.44
25.0275 3.55 16.091 25.12 29.3905 34.9 79.0 46.44 64.2228 0.4629 74.82 37.635 16.3507
25.1875 3.41 16.122 25.17 29.4205 34.82 79.04 46.36 64.4543 0.4612 74.77 37.73 16.1787
24.795 3.35 15.873 25.03 28.9815 33.99 76.55 45.9 62.6857 0.4567 73.88 37.305 16.016
24.975 3.39 15.9205 25.06 29.044 33.52 77.08 45.76 64.2828 0.4548 73.655 37.225 16.7613
24.905 3.4 16.137 25.31 29.3125 34.03 77.44 46.09 65.6486 0.4557 74.86 37.945 17.014
24.905 3.36 16.11 25.01 29.389 34.11 77.555 46.09 66.2114 0.453 74.725 37.5725 17.3747
24.6875 3.28 15.849 24.635 28.705 33.47 76.29 45.53 65.1786 0.4481 73.51 37.025 17.3047
25.2 3.28 16.135 24.66 29.187 34.27 77.52 46.78 66.6943 0.4565 75.19 37.63 17.2853
25.255 2.95 15.7685 24.19 28.5405 33.62 75.91 45.85 65.9457 0.4477 74.08 37.24 17.134
25.1825 2.72 15.5695 23.34 27.7595 31.91 72.91 44.03 64.5828 0.4211 71.22 37.23 15.794
24.9525 2.74 15.3225 22.93 27.2375 31.47 72.99 43.65 62.6543 0.4196 70.71 36.095 14.9727
24.6875 2.62 15.4155 23.055 27.4345 32.14 73.59 43.73 64.16 0.4294 71.86 36.37 15.1373
24.385 2.61 15.2985 22.96 27.0365 31.275 73.21 43.22 64.0843 0.436 71.2 36.19 15.3133
24.065 2.64 15.143 22.82 26.846 30.85 72.63 42.74 51.6714 0.4362 71.14 36.32 15.09
24.4175 2.72 15.182 23.25 26.1485 31.38 75.95 43.63 51.0128 0.4355 72.43 36.77 15.1653
24.94 2.67 15.3105 22.93 26.619 31.58 76.95 44.08 51.3171 0.4393 73.27 37.35 15.3647
25.6175 2.77 15.7665 23.51 26.9015 32.61 78.69 44.88 52.2843 0.458 74.995 37.18 15.6893
25.7475 2.64 15.6485 23.26 27.1345 32.27 78.37 44.38 53.5214 0.4473 74.3 37.3 15.4067
26.2075 2.69 15.659 23.565 27.6825 32.69 80.04 45.02 54.72 0.4571 75.14 37.42 15.686
26.305 2.68 14.353 23.78 27.445 33.18 80.67 46.13 55.0028 0.462 76.0 37.905 15.6827
26.2775 2.66 14.4985 23.76 27.494 33.2 80.28 45.91 54.2 0.4622 75.84 37.985 14.778
26.685 2.72 14.7795 24.065 27.947 33.74 80.77 46.49 55.1743 0.4733 76.57 38.525 16.1847
26.835 2.77 14.706 24.1 27.9225 33.92 75.86 46.62 54.0143 0.4701 76.89 38.27 15.8733
26.745 2.75 14.9535 24.08 28.0135 32.58 74.11 46.05 54.1443 0.4673 77.37 38.66 15.9107
27.0 2.8 15.273 24.47 28.3935 34.01 74.99 46.95 56.11 0.4885 78.51 37.78 16.1133
27.35 2.87 15.286 24.58 28.1885 34.31 73.88 47.44 55.4871 0.4968 78.24 38.05 16.1727
27.15 2.83 15.1405 24.88 28.2095 34.54 75.76 47.57 54.6828 0.5032 77.11 38.355 15.9287
27.215 2.8 14.826 25.15 27.7975 33.76 74.83 47.86 54.34 0.5032 77.2 38.33 15.398
27.175 2.76 14.832 25.26 27.5845 33.82 75.26 48.7 54.7571 0.5055 70.58 38.725 16.0813
27.2525 2.78 14.993 25.33 27.591 33.58 75.6 48.68 54.88 0.4947 69.26 38.895 16.0133
27.2075 2.76 15.2555 25.15 27.9115 33.26 75.0 48.89 55.3243 0.5005 69.36 38.825 16.1287
27.425 2.73 15.6005 25.15 28.0645 33.31 74.61 48.87 54.65 0.4945 69.64 38.865 16.7387
27.8125 2.71 15.5755 25.11 27.9125 33.38 74.72 48.78 54.8371 0.4911 70.29 38.925 16.6067
28.205 2.66 15.824 25.68 27.822 33.68 74.25 49.61 54.2014 0.4888 70.65 38.945 16.78
28.545 2.61 16.391 26.32 27.7595 33.95 74.88 49.58 55.1486 0.4946 70.85 39.06 17.2453
28.4975 2.67 16.1525 26.465 27.332 34.24 74.24 49.46 54.4486 0.4924 70.4 38.915 16.932
28.8675 2.65 16.2465 26.595 27.2255 34.71 74.34 48.74 54.4328 0.5043 72.01 38.785 17.18
28.6675 2.63 16.327 26.59 27.36 34.35 73.33 48.22 51.8714 0.5003 70.47 38.91 16.516
29.0775 2.69 16.527 26.81 27.188 35.95 73.6 48.7 52.5914 0.5085 70.71 39.1 16.5807
29.1175 2.77 16.6315 26.88 27.2945 35.59 73.75 47.98 51.4686 0.5114 71.47 39.88 16.1853
29.6563 2.83 16.782 27.03 27.374 36.25 74.01 47.59 50.9243 0.5145 71.695 40.26 16.448
29.4 2.83 16.752 27.28 27.4615 36.32 75.63 47.47 49.8557 0.5142 72.27 40.105 16.5393
29.75 2.84 16.6785 27.425 27.3865 36.9 77.62 47.75 50.1657 0.5229 72.26 39.85 16.5627
29.7325 2.79 16.932 27.64 27.454 37.25 77.7 47.81 49.5128 0.5242 72.9 40.605 16.3013
28.7675 2.67 16.3 27.59 26.9825 37.17 75.1 48.62 48.83 0.5145 71.79 40.425 15.4427
28.6575 2.68 16.3155 27.82 26.9295 37.6 75.46 48.46 50.33 0.5152 73.32 40.185 15.4287
28.9825 2.74 15.825 27.95 26.8485 37.43 74.88 48.08 50.7314 0.5285 74.37 40.235 15.2867
28.8725 2.69 15.8465 27.77 27.129 37.46 75.24 48.84 50.0857 0.5237 73.34 40.655 15.2187
28.75 2.66 15.6315 27.5 26.404 37.67 76.36 48.42 50.1314 0.5268 73.37 41.785 14.914
28.1 2.58 15.332 27.23 26.5365 37.2 76.52 47.695 48.4971 0.52 72.61 41.9 14.2907
28.53 2.59 15.625 27.42 26.8055 36.89 76.84 47.59 49.1114 0.5182 73.005 41.515 14.4593
27.9875 2.48 15.292 26.87 26.402 36.42 76.18 46.9 47.76 0.5068 71.5 41.33 13.9893
27.905 2.49 15.368 26.99 26.6055 36.7 77.73 47.17 47.8043 0.5065 71.99 41.56 13.9253
27.4325 2.52 15.366 26.855 26.0755 36.225 77.83 46.95 47.7828 0.4907 70.585 41.625 13.8
27.0562 2.47 15.3035 26.68 25.792 35.92 76.99 46.67 46.72 0.4893 70.37 40.445 13.6027
26.6863 2.5 14.753 26.585 24.908 35.56 74.69 45.16 45.2057 0.4836 70.31 39.565 13.1873
27.3525 2.55 14.944 26.81 25.3225 36.24 76.11 45.74 47.6643 0.5035 72.21 40.2175 13.7213
28.1625 2.55 14.8865 27.65 25.731 37.02 78.4 47.52 47.7743 0.5055 73.36 40.015 14.5507
27.945 2.57 14.995 27.77 26.002 36.37 79.88 47.66 48.5886 0.5105 73.43 39.72 14.6193
28.235 2.66 15.327 28.22 26.615 37.21 81.45 47.98 48.0971 0.5195 74.56 40.27 14.84
28.135 2.67 15.3143 28.25 26.9385 37.43 80.61 48.45 48.0614 0.5162 74.6 40.715 14.7313
28.0025 2.65 15.1515 28.3 26.8465 37.44 80.77 48.14 48.8714 0.5142 74.66 40.635 14.8173
28.4975 2.65 15.4545 28.35 27.076 37.55 80.775 47.88 48.5786 0.5148 75.62 40.915 15.188
28.4775 2.66 15.602 28.46 26.8655 37.18 80.02 47.45 48.8471 0.514 74.985 41.19 15.0473
28.13 2.63 15.515 28.36 26.764 36.76 79.22 47.02 49.0328 0.5092 75.02 40.895 14.8153
27.595 2.67 15.5175 27.815 26.533 36.29 78.02 46.45 48.8014 0.5012 74.33 41.025 14.8273
27.3325 2.69 15.426 27.61 26.4775 36.36 78.45 46.76 49.8486 0.5032 74.28 40.72 14.6207
26.5625 2.66 15.1095 27.06 25.973 35.95 77.19 46.325 47.3114 0.4947 73.93 39.94 14.006
26.565 2.63 14.7645 27.05 25.332 35.28 76.15 45.65 46.5014 0.4798 72.88 39.615 14.0853
26.9375 2.58 14.921 27.3 25.2575 36.02 76.15 46.23 46.7428 0.4784 73.73 40.59 14.0633
27.9725 2.61 15.023 27.51 25.3455 36.69 78.175 47.59 47.7793 0.4965 74.505 41.245 14.041
28.0025 2.63 14.8465 27.79 25.036 36.76 77.74 47.19 47.0414 0.4985 74.42 39.895 13.7773
27.3125 2.63 14.5705 28.05 24.853 36.6 76.72 46.6 45.5471 0.4923 73.57 40.115 13.4807
27.555 2.66 14.737 28.095 25.09 36.5 76.45 46.355 46.2557 0.4914 72.97 40.435 13.6167
27.45 2.63 14.6635 27.92 25.2965 36.35 76.28 45.955 46.32 0.4935 72.22 40.21 12.846
26.705 2.52 14.3475 27.41 25.2005 36.19 74.05 45.48 46.2514 0.49 71.38 39.79 12.7913
26.4975 2.39 14.537 27.68 25.5228 36.45 75.18 46.24 48.1914 0.499 71.29 40.305 12.8713
27.18 2.24 14.472 28.07 25.497 36.09 76.24 46.39 49.8286 0.5005 72.48 40.6125 12.7953
27.3875 2.45 14.8625 27.84 26.0195 36.48 76.74 45.92 58.4686 0.5075 71.59 40.645 13.1047
28.1 2.47 15.516 28.5 26.865 36.91 77.65 47.13 61.2057 0.5162 71.905 41.37 13.4413
28.245 2.45 15.6195 28.21 27.0975 36.445 77.83 47.18 62.4936 0.5178 72.175 44.11 13.4193
28.275 2.61 15.483 27.97 26.836 35.805 77.495 47.01 63.7943 0.5154 72.61 44.06 13.77
27.285 2.7 15.3375 26.9 26.0595 34.185 75.78 42.66 64.8814 0.4907 71.77 44.17 13.732
28.8275 2.63 15.1955 26.805 25.6215 33.775 76.24 41.19 63.2086 0.4827 70.99 43.7825 13.2913
29.725 2.61 15.589 27.22 25.6615 34.21 78.0 42.01 63.4 0.4945 63.69 44.525 13.68
29.29 2.57 17.7265 26.365 26.8775 33.04 75.91 40.4 63.1143 0.4801 62.46 43.765 13.5733
